customer_id,customer_type,customer_tier,payment_amount,customer_country,nth_subscription,subscription_expires,subscription_length,subscription_started,subscriptions_purchased,outcome,customer_size,renewal_status
1432590,Direct,Tier 2,5280.39,Germany,1,03/07/2027,3 Year,03/07/2023,10,Ongoing,Small,New
1433049,Online,Tier 2,828.32,Germany,1,17/07/2024,1 Year,17/07/2023,4,Ongoing,Small,New
1433151,Online,Tier 2,1117.93,Germany,1,06/07/2025,2 Year,06/07/2023,3,Ongoing,Small,New
1433406,Online,Tier 2,749.26,Germany,1,18/07/2024,1 Year,18/07/2023,6,Ongoing,Small,New
1433508,Online,Tier 2,674.22,Germany,1,20/07/2024,1 Year,20/07/2023,3,Ongoing,Small,New
1434885,Online,Tier 2,3726.42,Germany,1,20/07/2025,2 Year,20/07/2023,10,Ongoing,Small,New
1435038,Direct,Tier 3,2797.02,Germany,1,07/07/2026,2 Year,07/07/2023,10,Ongoing,Small,New
1436313,Online,Tier 2,414.16,Germany,1,17/07/2024,1 Year,17/07/2023,2,Ongoing,Small,New
1436364,Online,Tier 2,1117.93,Germany,1,07/07/2025,2 Year,07/07/2023,3,Ongoing,Small,New
1436670,Online,Tier 2,5384.11,Germany,1,08/09/2024,1 Year,08/09/2023,26,Ongoing,Small,New
1437180,Direct,Tier 3,3691.65,Germany,1,17/07/2024,1 Year,17/07/2023,24,Ongoing,Small,New
1437588,Online,Tier 2,2296.27,Germany,1,13/03/2025,1 Year,13/12/2023,11,Ongoing,Small,New
1437792,Online,Tier 2,1863.21,Germany,1,14/07/2025,2 Year,14/07/2023,5,Ongoing,Small,New
1437843,Online,Tier 2,414.16,Germany,1,07/07/2024,1 Year,07/07/2023,2,Ongoing,Small,New
1438557,Online,Tier 2,745.28,Germany,1,08/07/2025,2 Year,08/07/2023,2,Ongoing,Small,New
1438659,Online,Tier 2,1488.49,Germany,1,08/07/2025,2 Year,08/07/2023,4,Ongoing,Small,New
1439577,Online,Tier 2,414.16,Germany,1,24/07/2024,1 Year,24/07/2023,2,Ongoing,Small,New
1439781,Online,Tier 2,1626.55,Germany,1,24/07/2025,2 Year,24/07/2023,5,Ongoing,Small,New
1440087,Direct,Tier 2,3106.22,Germany,1,08/10/2024,1 Year,08/07/2023,15,Ongoing,Small,New
1440291,Online,Tier 2,1242.49,Germany,1,09/07/2024,1 Year,09/07/2023,6,Ongoing,Small,New
1441005,Online,Tier 2,414.16,Germany,1,25/07/2024,1 Year,25/07/2023,2,Ongoing,Small,New
1441668,Online,Tier 2,414.16,Germany,1,21/07/2024,1 Year,21/07/2023,2,Ongoing,Small,New
1444728,Online,Tier 2,685.34,Germany,1,31/07/2024,1 Year,31/07/2023,3,Ongoing,Small,New
1444983,Direct,Tier 3,24000.94,Germany,1,10/07/2026,3 Year,10/07/2023,115,Ongoing,Medium,New
1445136,Online,Tier 2,414.16,Germany,1,01/09/2024,1 Year,01/09/2023,2,Ongoing,Small,New
1445340,Online,Tier 2,460.79,Germany,1,25/07/2024,1 Year,25/07/2023,2,Ongoing,Small,New
1445493,Online,Tier 2,3210.36,Germany,1,20/07/2024,1 Year,20/07/2023,14,Ongoing,Small,New
1445697,Online,Tier 2,1805.04,Germany,1,10/07/2024,1 Year,10/07/2023,8,Ongoing,Small,New
1445952,Direct,Tier 2,1581.13,Germany,1,17/07/2025,2 Year,13/07/2023,7,Ongoing,Small,New
1446564,Direct,Tier 2,30867.53,Germany,1,10/07/2027,3 Year,10/07/2023,65,Ongoing,Medium,New
1446615,Online,Tier 2,1223.98,Germany,1,24/07/2024,1 Year,24/07/2023,7,Ongoing,Small,New
1446972,Online,Tier 2,2070.81,Germany,1,10/07/2024,1 Year,10/07/2023,10,Ongoing,Small,New
1447176,Online,Tier 2,414.16,Germany,1,30/07/2024,1 Year,30/07/2023,2,Ongoing,Small,New
1447278,Online,Tier 2,621.24,Germany,1,01/08/2024,1 Year,01/08/2023,3,Ongoing,Small,New
1447686,Online,Tier 2,7447.13,Germany,1,11/07/2025,2 Year,11/07/2023,22,Ongoing,Small,New
1447839,Online,Tier 2,1449.57,Germany,1,21/07/2024,1 Year,21/07/2023,7,Ongoing,Small,New
1447941,Online,Tier 2,1117.93,Germany,1,11/07/2025,2 Year,11/07/2023,3,Ongoing,Small,New
1447992,Online,Tier 2,6212.43,Germany,1,24/07/2024,1 Year,24/07/2023,30,Ongoing,Small,New
1448808,Online,Tier 2,414.16,Germany,1,24/07/2024,1 Year,24/07/2023,2,Ongoing,Small,New
1448910,Online,Tier 2,745.28,Germany,1,11/07/2025,2 Year,11/07/2023,2,Ongoing,Small,New
1449318,Direct,Tier 3,10486.4,Germany,1,03/10/2025,2 Year,14/07/2023,20,Ongoing,Small,New
1450185,Direct,Tier 3,1613.57,Germany,1,11/07/2024,1 Year,11/07/2023,12,Ongoing,Small,New
1450338,Direct,Tier 2,823.57,Germany,1,27/07/2026,2 Year,27/07/2023,2,Ongoing,Small,New
1450389,Online,Tier 2,1960.87,Germany,1,25/07/2024,1 Year,25/07/2023,9,Ongoing,Small,New
1450848,Online,Tier 2,414.16,Germany,1,11/07/2024,1 Year,11/07/2023,2,Ongoing,Small,New
1451001,Online,Tier 2,1863.21,Germany,1,25/07/2025,2 Year,25/07/2023,5,Ongoing,Small,New
1451103,Direct,Tier 2,457.67,Germany,1,03/08/2025,1 Year,03/08/2023,2,Ongoing,Small,New
1451868,Direct,Tier 2,2152.29,Germany,1,12/07/2024,1 Year,12/07/2023,13,Ongoing,Small,New
1451919,Direct,Tier 2,3534.3,Germany,1,13/07/2025,2 Year,13/07/2023,16,Ongoing,Small,New
1452225,Online,Tier 2,1367.44,Germany,1,12/07/2024,1 Year,12/07/2023,6,Ongoing,Small,New
1452735,Online,Tier 2,1354.2,Germany,1,30/07/2024,1 Year,30/07/2023,6,Ongoing,Small,New
1452939,Online,Tier 2,414.16,Germany,1,25/07/2024,1 Year,25/07/2023,2,Ongoing,Small,New
1452990,Online,Tier 2,1396.5,Germany,1,12/07/2024,1 Year,12/07/2023,7,Ongoing,Small,New
1453092,Online,Tier 2,2499.55,Germany,1,08/09/2024,1 Year,08/09/2023,13,Ongoing,Small,New
1453143,Online,Tier 2,451.62,Germany,1,17/08/2024,1 Year,17/08/2023,2,Ongoing,Small,New
1453602,Online,Tier 2,921.79,Germany,1,24/07/2024,1 Year,24/07/2023,4,Ongoing,Small,New
1453806,Online,Tier 2,1278.08,Germany,1,08/02/2025,1 Year,08/11/2023,5,Ongoing,Small,New
1453857,Online,Tier 2,820.24,Germany,1,12/07/2025,2 Year,12/07/2023,2,Ongoing,Small,New
1453908,Online,Tier 2,1117.93,Germany,1,12/07/2025,2 Year,12/07/2023,3,Ongoing,Small,New
1454316,Online,Tier 2,1656.65,Germany,1,12/07/2024,1 Year,12/07/2023,8,Ongoing,Small,New
1454571,Online,Tier 2,1490.57,Germany,1,26/07/2025,2 Year,26/07/2023,4,Ongoing,Small,New
1454622,Online,Tier 2,414.16,Germany,1,12/07/2024,1 Year,12/07/2023,2,Ongoing,Small,New
1454877,Online,Tier 2,1863.21,Germany,1,12/07/2025,2 Year,12/07/2023,5,Ongoing,Small,New
1455795,Online,Tier 2,830.31,Germany,1,14/07/2025,2 Year,14/07/2023,2,Ongoing,Small,New
1455897,Online,Tier 2,414.16,Germany,1,11/08/2024,1 Year,11/08/2023,2,Ongoing,Small,New
1457172,Online,Tier 2,456.16,Germany,1,13/07/2024,1 Year,13/07/2023,2,Ongoing,Small,New
1457274,Online,Tier 2,2952.33,Germany,1,25/07/2024,1 Year,25/07/2023,13,Ongoing,Small,New
1457325,Direct,Tier 2,1863.21,Germany,1,24/07/2026,2 Year,24/07/2023,5,Ongoing,Small,New
1458651,Online,Tier 2,828.32,Germany,1,13/07/2024,1 Year,13/07/2023,4,Ongoing,Small,New
1458906,Online,Tier 2,825.64,Germany,1,28/07/2025,2 Year,28/07/2023,2,Ongoing,Small,New
1458957,Online,Tier 2,828.32,Germany,1,13/07/2024,1 Year,13/07/2023,4,Ongoing,Small,New
1459110,Online,Tier 2,414.16,Germany,1,13/07/2024,1 Year,13/07/2023,2,Ongoing,Small,New
1459161,Direct,Tier 3,535.26,Germany,1,31/07/2024,1 Year,31/07/2023,4,Ongoing,Small,New
1459212,Online,Tier 2,1117.93,Germany,1,21/07/2025,2 Year,21/07/2023,3,Ongoing,Small,New
1459365,Online,Tier 2,414.16,Germany,1,13/07/2024,1 Year,13/07/2023,2,Ongoing,Small,New
1459416,Online,Tier 2,1035.41,Germany,1,28/07/2024,1 Year,28/07/2023,5,Ongoing,Small,New
1459875,Online,Tier 3,5266.81,Germany,1,22/07/2025,2 Year,22/07/2023,14,Ongoing,Small,New
1460079,Online,Tier 2,1088.47,Germany,1,16/10/2024,1 Year,16/10/2023,5,Ongoing,Small,New
1460283,Online,Tier 2,457.67,Germany,1,27/07/2024,1 Year,27/07/2023,2,Ongoing,Small,New
1460742,Online,Tier 2,442.84,Germany,1,20/09/2024,1 Year,20/09/2023,2,Ongoing,Small,New
1460793,Online,Tier 2,2732.58,Germany,1,14/07/2024,1 Year,14/07/2023,12,Ongoing,Small,New
1460997,Online,Tier 2,414.16,Germany,1,26/07/2024,1 Year,26/07/2023,2,Ongoing,Small,New
1461048,Online,Tier 2,745.28,Germany,1,14/07/2025,2 Year,14/07/2023,2,Ongoing,Small,New
1461099,Online,Tier 2,745.28,Germany,1,21/07/2025,2 Year,21/07/2023,2,Ongoing,Small,New
1461150,Online,Tier 2,1117.93,Germany,1,14/07/2025,2 Year,14/07/2023,3,Ongoing,Small,New
1461405,Online,Tier 2,9341.35,Germany,1,14/07/2024,1 Year,14/07/2023,63,Ongoing,Medium,New
1461507,Online,Tier 2,745.28,Germany,1,14/07/2025,2 Year,14/07/2023,2,Ongoing,Small,New
1462017,Online,Tier 2,1539.35,Germany,1,15/07/2025,2 Year,15/07/2023,5,Ongoing,Small,New
1462629,Online,Tier 2,1158.93,Germany,1,15/07/2024,1 Year,15/07/2023,6,Ongoing,Small,New
1463088,Online,Tier 2,621.24,Germany,1,15/07/2024,1 Year,15/07/2023,3,Ongoing,Small,New
1463190,Direct,Tier 3,2383.42,Germany,1,29/07/2024,1 Year,27/07/2023,8,Ongoing,Small,New
1463547,Online,Tier 2,745.28,Germany,1,16/07/2025,2 Year,16/07/2023,2,Ongoing,Small,New
1463598,Online,Tier 2,2235.85,Germany,1,16/07/2025,2 Year,16/07/2023,6,Ongoing,Small,New
1463649,Online,Tier 2,456.89,Germany,1,30/07/2024,1 Year,30/07/2023,2,Ongoing,Small,New
1464210,Online,Tier 2,1117.93,Germany,1,01/08/2025,2 Year,01/08/2023,3,Ongoing,Small,New
1464516,Online,Tier 2,465.37,Germany,1,17/07/2024,1 Year,17/07/2023,2,Ongoing,Small,New
1465179,Online,Tier 2,1139.25,Germany,1,09/08/2024,1 Year,09/08/2023,5,Ongoing,Small,New
1465230,Online,Tier 2,2014.24,Germany,1,17/07/2024,1 Year,17/07/2023,10,Ongoing,Small,New
1465536,Direct,Tier 3,1600.25,Germany,1,08/09/2026,3 Year,08/09/2023,2,Ongoing,Small,New
1465638,Direct,Tier 3,15414.3,Germany,1,18/08/2027,3 Year,18/08/2023,30,Ongoing,Small,New
1465842,Direct,Tier 3,4053.17,Germany,1,31/08/2024,1 Year,31/08/2023,15,Ongoing,Small,New
1466097,Online,Tier 2,1640.78,Germany,1,03/08/2025,2 Year,03/08/2023,4,Ongoing,Small,New
1466250,Direct,Tier 2,1250.27,Germany,1,17/07/2026,2 Year,17/07/2023,12,Ongoing,Small,New
1466403,Online,Tier 2,975.85,Germany,1,17/08/2024,1 Year,17/08/2023,8,Ongoing,Small,New
1466556,Direct,Tier 2,1691.77,Germany,1,25/08/2026,3 Year,25/08/2023,5,Ongoing,Small,New
1466709,Online,Tier 2,837.45,Germany,1,17/07/2025,2 Year,17/07/2023,2,Ongoing,Small,New
1467219,Online,Tier 2,414.16,Germany,1,17/07/2024,1 Year,17/07/2023,2,Ongoing,Small,New
1467372,Direct,Tier 2,4555.74,Germany,1,23/01/2025,1 Year,23/10/2023,22,Ongoing,Small,New
1467474,Direct,Tier 3,1991.45,Germany,1,01/08/2024,1 Year,01/08/2023,13,Ongoing,Small,New
1467780,Online,Tier 2,745.28,Germany,1,07/08/2025,2 Year,07/08/2023,2,Ongoing,Small,New
1467933,Direct,Tier 3,15943.68,Germany,1,28/09/2026,2 Year,28/09/2023,30,Ongoing,Small,New
1467984,Direct,Tier 2,2484.97,Germany,1,19/07/2024,1 Year,19/07/2023,12,Ongoing,Small,New
1468086,Online,Tier 2,918.5,Germany,1,17/07/2024,1 Year,17/07/2023,5,Ongoing,Small,New
1468239,Online,Tier 2,828.32,Germany,1,18/07/2024,1 Year,18/07/2023,4,Ongoing,Small,New
1468392,Online,Tier 2,414.16,Germany,1,18/07/2024,1 Year,18/07/2023,2,Ongoing,Small,New
1468596,Online,Tier 2,2223.92,Germany,1,19/07/2025,2 Year,19/07/2023,6,Ongoing,Small,New
1468647,Online,Tier 2,2186.07,Germany,1,27/07/2024,1 Year,27/07/2023,11,Ongoing,Small,New
1470534,Online,Tier 2,804.06,Germany,1,05/09/2025,2 Year,05/09/2023,2,Ongoing,Small,New
1471401,Direct,Tier 3,5851.25,Germany,1,20/07/2024,1 Year,19/07/2023,40,Ongoing,Small,New
1471707,Online,Tier 2,745.28,Germany,1,19/07/2025,2 Year,19/07/2023,2,Ongoing,Small,New
1472013,Online,Tier 2,1594.07,Germany,1,02/08/2024,1 Year,02/08/2023,7,Ongoing,Small,New
1472166,Direct,Tier 3,7539.82,Germany,1,18/07/2027,3 Year,18/07/2023,9,Ongoing,Small,New
1472217,Direct,Tier 2,1035.41,Germany,1,19/07/2024,1 Year,19/07/2023,5,Ongoing,Small,New
1472676,Direct,Tier 2,7450.25,Germany,1,29/08/2025,1 Year,29/08/2023,45,Ongoing,Small,New
1472727,Online,Tier 2,1396.41,Germany,1,19/07/2024,1 Year,19/07/2023,6,Ongoing,Small,New
1472880,Online,Tier 2,1125.41,Germany,1,31/08/2024,1 Year,31/08/2023,5,Ongoing,Small,New
1473135,Online,Tier 2,414.16,Germany,1,02/08/2024,1 Year,02/08/2023,2,Ongoing,Small,New
1473339,Online,Tier 2,745.28,Germany,1,19/07/2025,2 Year,19/07/2023,2,Ongoing,Small,New
1473849,Online,Tier 2,6300.14,Germany,1,04/08/2025,2 Year,04/08/2023,17,Ongoing,Small,New
1474002,Direct,Tier 3,14729.22,Germany,1,22/08/2027,3 Year,22/08/2023,22,Ongoing,Small,New
1474155,Direct,Tier 3,14013,Germany,1,19/07/2026,3 Year,19/07/2023,30,Ongoing,Small,New
1474359,Direct,Tier 3,698.14,Germany,1,20/07/2024,1 Year,20/07/2023,2,Ongoing,Small,New
1474920,Online,Tier 2,1117.93,Germany,1,20/07/2025,2 Year,20/07/2023,3,Ongoing,Small,New
1474971,Direct,Tier 2,931.86,Germany,1,20/07/2026,3 Year,20/07/2023,3,Ongoing,Small,New
1475022,Direct,Tier 3,3916.37,Germany,1,28/08/2026,2 Year,28/08/2023,7,Ongoing,Small,New
1475073,Direct,Tier 3,414.16,Germany,1,28/07/2024,1 Year,28/07/2023,2,Ongoing,Small,New
1475787,Online,Tier 2,1117.93,Germany,1,27/07/2025,2 Year,27/07/2023,3,Ongoing,Small,New
1475889,Online,Tier 2,414.16,Germany,1,04/08/2024,1 Year,04/08/2023,2,Ongoing,Small,New
1476756,Online,Tier 2,679.85,Germany,1,04/08/2024,1 Year,04/08/2023,3,Ongoing,Small,New
1477113,Online,Tier 2,452.65,Germany,1,01/09/2024,1 Year,01/09/2023,2,Ongoing,Small,New
1477674,Direct,Tier 2,1449.96,Germany,1,10/08/2027,3 Year,10/08/2023,5,Ongoing,Small,New
1477878,Online,Tier 3,2613.38,Germany,1,31/07/2024,1 Year,31/07/2023,14,Ongoing,Small,New
1477929,Direct,Tier 3,2467.54,Germany,1,07/08/2026,2 Year,07/08/2023,4,Ongoing,Small,New
1478184,Online,Tier 2,1244.04,Germany,1,02/08/2024,1 Year,02/08/2023,6,Ongoing,Small,New
1478235,Online,Tier 2,821.75,Germany,1,07/08/2025,2 Year,07/08/2023,2,Ongoing,Small,New
1478388,Online,Tier 2,745.28,Germany,1,21/07/2025,2 Year,21/07/2023,2,Ongoing,Small,New
1478439,Direct,Tier 3,4196.12,Germany,1,25/07/2024,1 Year,25/07/2023,17,Ongoing,Small,New
1479306,Online,Tier 2,922.31,Germany,1,22/07/2024,1 Year,22/07/2023,4,Ongoing,Small,New
1480173,Online,Tier 2,745.28,Germany,1,04/08/2025,2 Year,04/08/2023,2,Ongoing,Small,New
1480530,Online,Tier 2,414.16,Germany,1,31/07/2024,1 Year,31/07/2023,2,Ongoing,Small,New
1480683,Online,Tier 2,455.47,Germany,1,02/08/2024,1 Year,02/08/2023,2,Ongoing,Small,New
1480785,Online,Tier 2,1595.67,Germany,1,03/08/2024,1 Year,03/08/2023,7,Ongoing,Small,New
1480836,Online,Tier 2,3458.05,Germany,1,23/07/2024,1 Year,23/07/2023,15,Ongoing,Small,New
1480989,Online,Tier 2,414.16,Germany,1,23/07/2024,1 Year,23/07/2023,2,Ongoing,Small,New
1481040,Online,Tier 2,461.09,Germany,1,23/07/2024,1 Year,23/07/2023,2,Ongoing,Small,New
1481091,Online,Tier 2,712.72,Germany,1,08/08/2024,1 Year,08/08/2023,5,Ongoing,Small,New
1481142,Direct,Tier 2,1117.93,Germany,1,07/08/2026,2 Year,07/08/2023,3,Ongoing,Small,New
1481346,Online,Tier 2,1921.51,Germany,1,27/07/2024,1 Year,27/07/2023,10,Ongoing,Small,New
1481856,Online,Tier 2,414.16,Germany,1,24/07/2024,1 Year,24/07/2023,2,Ongoing,Small,New
1482519,Direct,Tier 3,1511.16,Germany,1,26/07/2024,1 Year,26/07/2023,10,Ongoing,Small,New
1482621,Online,Tier 2,1145.48,Germany,1,26/07/2024,1 Year,26/07/2023,5,Ongoing,Small,New
1482927,Online,Tier 2,2446.7,Germany,1,15/03/2026,2 Year,15/03/2024,8,Ongoing,Small,New
1483182,Online,Tier 2,414.16,Germany,1,08/08/2024,1 Year,08/08/2023,2,Ongoing,Small,New
1483386,Online,Tier 2,1289.46,Germany,1,21/02/2025,1 Year,21/11/2023,5,Ongoing,Small,New
1483947,Online,Tier 2,414.16,Germany,1,10/08/2024,1 Year,10/08/2023,2,Ongoing,Small,New
1484049,Direct,Tier 2,7447.65,Germany,1,01/12/2026,2 Year,01/12/2023,25,Ongoing,Small,New
1484202,Online,Tier 2,829.41,Germany,1,24/07/2025,2 Year,24/07/2023,2,Ongoing,Small,New
1484253,Online,Tier 2,18632.1,Germany,1,19/09/2025,2 Year,19/09/2023,50,Ongoing,Medium,New
1484406,Online,Tier 2,828.32,Germany,1,24/07/2024,1 Year,24/07/2023,4,Ongoing,Small,New
1484508,Online,Tier 2,1676.37,Germany,1,07/09/2025,2 Year,07/09/2023,5,Ongoing,Small,New
1484559,Direct,Tier 3,1771.87,Germany,1,01/08/2024,1 Year,01/08/2023,6,Ongoing,Small,New
1484967,Online,Tier 2,414.16,Germany,1,24/07/2024,1 Year,24/07/2023,2,Ongoing,Small,New
1485324,Online,Tier 2,414.16,Germany,1,25/07/2024,1 Year,25/07/2023,2,Ongoing,Small,New
1486089,Direct,Tier 2,4984.26,Germany,1,07/09/2024,1 Year,07/09/2023,25,Ongoing,Small,New
1486446,Online,Tier 2,460.79,Germany,1,25/07/2024,1 Year,25/07/2023,2,Ongoing,Small,New
1486497,Online,Tier 2,745.28,Germany,1,25/07/2025,2 Year,25/07/2023,2,Ongoing,Small,New
1486650,Direct,Tier 3,1438.58,Germany,1,21/08/2024,1 Year,21/08/2023,5,Ongoing,Small,New
1487211,Online,Tier 2,460.79,Germany,1,25/07/2024,1 Year,25/07/2023,2,Ongoing,Small,New
1487262,Online,Tier 2,823.57,Germany,1,27/07/2025,2 Year,27/07/2023,2,Ongoing,Small,New
1487415,Online,Tier 2,7452.84,Germany,1,09/08/2025,2 Year,09/08/2023,20,Ongoing,Small,New
1487517,Direct,Tier 3,3730.57,Germany,1,10/08/2024,1 Year,10/08/2023,12,Ongoing,Small,New
1487568,Direct,Tier 2,5900.17,Germany,1,27/07/2025,2 Year,27/07/2023,17,Ongoing,Small,New
1487721,Direct,Tier 2,25145.55,Germany,1,30/08/2026,2 Year,30/08/2023,75,Ongoing,Medium,New
1487772,Online,Tier 2,745.28,Germany,1,27/07/2026,2 Year,27/07/2023,2,Ongoing,Small,New
1488231,Online,Tier 2,1035.41,Germany,1,09/08/2024,1 Year,09/08/2023,5,Ongoing,Small,New
1488741,Online,Tier 2,687.29,Germany,1,26/07/2024,1 Year,26/07/2023,3,Ongoing,Small,New
1488792,Direct,Tier 2,2031.63,Germany,1,17/08/2026,2 Year,17/08/2023,5,Ongoing,Small,New
1489251,Online,Tier 2,1240.19,Germany,1,26/07/2025,2 Year,26/07/2023,3,Ongoing,Small,New
1490169,Online,Tier 2,859.46,Germany,1,25/08/2024,1 Year,25/08/2023,6,Ongoing,Small,New
1490271,Online,Tier 2,824.6,Germany,1,27/07/2024,1 Year,27/07/2023,5,Ongoing,Small,New
1490526,Online,Tier 2,414.16,Germany,1,26/07/2024,1 Year,26/07/2023,2,Ongoing,Small,New
1490883,Online,Tier 2,414.16,Germany,1,27/07/2024,1 Year,27/07/2023,2,Ongoing,Small,New
1491546,Online,Tier 2,3353.78,Germany,1,10/08/2025,2 Year,10/08/2023,9,Ongoing,Small,New
1491750,Direct,Tier 3,1716.29,Germany,1,27/07/2024,1 Year,27/07/2023,10,Ongoing,Small,New
1491801,Online,Tier 2,1069.23,Germany,1,10/08/2024,1 Year,10/08/2023,5,Ongoing,Small,New
1492056,Direct,Tier 2,1041.98,Germany,1,14/08/2024,1 Year,14/08/2023,5,Ongoing,Small,New
1494657,Online,Tier 2,745.28,Germany,1,27/07/2025,2 Year,27/07/2023,2,Ongoing,Small,New
1495167,Online,Tier 2,453.22,Germany,1,15/08/2024,1 Year,15/08/2023,2,Ongoing,Small,New
1495218,Online,Tier 2,913.31,Germany,1,07/08/2024,1 Year,07/08/2023,4,Ongoing,Large,New
1495269,Online,Tier 2,823.57,Germany,1,27/07/2025,2 Year,27/07/2023,2,Ongoing,Small,New
1495422,Online,Tier 2,621.24,Germany,1,14/08/2024,1 Year,14/08/2023,3,Ongoing,Small,New
1495626,Online,Tier 2,995.1,Germany,1,03/08/2024,1 Year,03/08/2023,5,Ongoing,Small,New
1495677,Online,Tier 2,745.28,Germany,1,22/08/2025,2 Year,22/08/2023,2,Ongoing,Small,New
1495881,Online,Tier 2,4239.11,Germany,1,27/07/2024,1 Year,27/07/2023,21,Ongoing,Small,New
1495983,Online,Tier 2,745.28,Germany,1,27/07/2025,2 Year,27/07/2023,2,Ongoing,Small,New
1496238,Online,Tier 2,414.16,Germany,1,11/08/2024,1 Year,11/08/2023,2,Ongoing,Small,New
1496289,Online,Tier 2,414.16,Germany,1,18/08/2024,1 Year,18/08/2023,2,Ongoing,Small,New
1496493,Direct,Tier 2,1159.84,Germany,1,20/02/2025,1 Year,20/11/2023,6,Ongoing,Small,New
1496544,Online,Tier 2,414.16,Germany,1,28/07/2024,1 Year,28/07/2023,2,Ongoing,Small,New
1496901,Online,Tier 2,679.67,Germany,1,28/07/2024,1 Year,28/07/2023,3,Ongoing,Small,New
1497105,Online,Tier 2,458.8,Germany,1,28/07/2024,1 Year,28/07/2023,2,Ongoing,Small,New
1497411,Direct,Tier 2,7074.06,Germany,1,14/11/2024,1 Year,14/11/2023,50,Ongoing,Medium,New
1497462,Direct,Tier 2,1138.95,Germany,1,28/07/2024,1 Year,28/07/2023,9,Ongoing,Small,New
1497513,Online,Tier 2,1756.04,Germany,1,28/07/2024,1 Year,28/07/2023,14,Ongoing,Small,New
1497564,Online,Tier 2,825.64,Germany,1,28/07/2025,2 Year,28/07/2023,2,Ongoing,Small,New
1498737,Online,Tier 2,414.16,Germany,1,19/08/2024,1 Year,19/08/2023,2,Ongoing,Small,New
1499451,Online,Tier 2,414.16,Germany,1,10/08/2024,1 Year,10/08/2023,2,Ongoing,Small,New
1500216,Direct,Tier 2,1726.37,Germany,1,23/08/2027,3 Year,23/08/2023,3,Ongoing,Small,New
1500369,Online,Tier 2,1081.81,Germany,1,30/07/2024,1 Year,30/07/2023,6,Ongoing,Small,New
1500930,Online,Tier 2,745.28,Germany,1,30/07/2025,2 Year,30/07/2023,2,Ongoing,Small,New
1501134,Online,Tier 2,414.16,Germany,1,14/08/2024,1 Year,14/08/2023,2,Ongoing,Small,New
1501389,Online,Tier 2,4844.35,Germany,1,31/07/2025,2 Year,31/07/2023,13,Ongoing,Small,New
1502154,Direct,Tier 2,1759.41,Germany,1,15/08/2024,1 Year,15/08/2023,10,Ongoing,Small,New
1502460,Online,Tier 2,2484.97,Germany,1,08/08/2024,1 Year,08/08/2023,12,Ongoing,Small,New
1502766,Online,Tier 2,414.16,Germany,1,31/07/2024,1 Year,31/07/2023,2,Ongoing,Small,New
1502970,Online,Tier 2,858.43,Germany,1,14/08/2024,1 Year,14/08/2023,5,Ongoing,Small,New
1503786,Online,Tier 2,745.28,Germany,1,31/07/2025,2 Year,31/07/2023,2,Ongoing,Small,New
1503990,Online,Tier 2,456.89,Germany,1,31/07/2024,1 Year,31/07/2023,2,Ongoing,Small,New
1504041,Online,Tier 2,745.28,Germany,1,31/07/2025,2 Year,31/07/2023,2,Ongoing,Small,New
1504194,Online,Tier 2,745.28,Germany,1,31/07/2025,2 Year,31/07/2023,2,Ongoing,Small,New
1504296,Online,Tier 2,1023.42,Germany,1,17/08/2024,1 Year,17/08/2023,5,Ongoing,Small,New
1504449,Online,Tier 2,2221.93,Germany,1,31/07/2024,1 Year,31/07/2023,12,Ongoing,Small,New
1504806,Online,Tier 2,1035.41,Germany,1,16/08/2024,1 Year,16/08/2023,5,Ongoing,Small,New
1504908,Online,Tier 2,690.79,Germany,1,31/07/2024,1 Year,31/07/2023,5,Ongoing,Small,New
1505673,Direct,Tier 2,3472.8,Germany,1,15/08/2024,1 Year,15/08/2023,16,Ongoing,Small,New
1505775,Online,Tier 2,745.28,Germany,1,01/08/2025,2 Year,01/08/2023,2,Ongoing,Small,New
1506132,Online,Tier 2,414.16,Germany,1,01/08/2024,1 Year,01/08/2023,2,Ongoing,Small,New
1506642,Direct,Tier 3,1865.29,Germany,1,12/08/2024,1 Year,12/08/2023,12,Ongoing,Small,New
1506693,Online,Tier 2,414.16,Germany,1,01/08/2024,1 Year,01/08/2023,2,Ongoing,Small,New
1506897,Online,Tier 2,414.16,Germany,1,12/09/2024,1 Year,12/09/2023,2,Ongoing,Small,New
1507152,Direct,Tier 3,6632.13,Germany,1,28/08/2024,1 Year,28/08/2023,24,Ongoing,Small,New
1507305,Online,Tier 2,745.28,Germany,1,02/08/2025,2 Year,02/08/2023,2,Ongoing,Small,New
1507866,Online,Tier 2,819.59,Germany,1,02/08/2025,2 Year,02/08/2023,2,Ongoing,Medium,New
1507917,Online,Tier 2,819.59,Germany,1,02/08/2025,2 Year,02/08/2023,2,Ongoing,Medium,New
1508019,Online,Tier 2,1035.41,Germany,1,13/08/2024,1 Year,13/08/2023,5,Ongoing,Small,New
1508274,Online,Tier 2,2719.39,Germany,1,15/08/2024,1 Year,15/08/2023,12,Ongoing,Small,New
1508376,Online,Tier 2,455.47,Germany,1,02/08/2024,1 Year,02/08/2023,2,Ongoing,Small,New
1508427,Online,Tier 2,1221.86,Germany,1,01/09/2025,2 Year,01/09/2023,3,Ongoing,Small,New
1508529,Online,Tier 2,1791.24,Germany,1,02/08/2024,1 Year,02/08/2023,8,Ongoing,Small,New
